File Name,File Path,Detected Type
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\lo-LA\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\lb-LU\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\fr-FR\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\kn-IN\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.519.329.0_x64__8wekyb3d8bbwe\ca-ES\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\it-IT\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\ko-KR\Microsoft.UI.Xaml.Phone.dll.mui,File027
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\kok-IN\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.ui.xaml.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\zh-TW\Microsoft.ui.xaml.dll.mui,File042
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\gd-gb\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.519.329.0_x64__8wekyb3d8bbwe\es-ES\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\lv-LV\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.ui.xaml.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\zh-CN\Microsoft.ui.xaml.dll.mui,File042
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\uz-Latn-UZ\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\fr-CA\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\fil-PH\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\ka-GE\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\zh-CN\Microsoft.UI.Xaml.Phone.dll.mui,File027
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\kk-KZ\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.ui.xaml.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\ja-JP\Microsoft.ui.xaml.dll.mui,File101
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\ja-JP\Microsoft.UI.Xaml.Phone.dll.mui,File027
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\zh-TW\Microsoft.UI.Xaml.Phone.dll.mui,File027
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.519.329.0_x64__8wekyb3d8bbwe\el-GR\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.519.329.0_x64__8wekyb3d8bbwe\en-GB\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\fi-FI\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.519.329.0_x64__8wekyb3d8bbwe\ca-Es-VALENCIA\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\ug-CN\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\is-IS\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.519.329.0_x64__8wekyb3d8bbwe\da-DK\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\ne-NP\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\km-KH\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\bn-IN\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.519.329.0_x64__8wekyb3d8bbwe\de-DE\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\ml-IN\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\ca-Es-VALENCIA\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.519.329.0_x64__8wekyb3d8bbwe\es-MX\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\mk-MK\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\az-Latn-AZ\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\as-IN\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\bg-BG\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\ne-NP\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\ar-SA\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\ms-MY\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\ml-IN\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\am-ET\Microsoft.UI.Xaml.Phone.dll.mui,File027
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\af-ZA\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.ui.xaml.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\zh-TW\Microsoft.ui.xaml.dll.mui,File042
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\zh-TW\Microsoft.UI.Xaml.Phone.dll.mui,File027
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\zh-CN\Microsoft.UI.Xaml.Phone.dll.mui,File027
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\vi-VN\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\cs-CZ\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\uz-Latn-UZ\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\ur-PK\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.ui.xaml.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\zh-CN\Microsoft.ui.xaml.dll.mui,File042
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.519.329.0_x64__8wekyb3d8bbwe\en-us\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\uk-UA\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\ug-CN\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\mi-NZ\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\tt-RU\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\tr-TR\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\th-TH\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\te-IN\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\ta-IN\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\sv-SE\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\ca-ES\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\sr-Latn-RS\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\sr-Cyrl-RS\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\sr-Cyrl-BA\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\pt-PT\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\sq-AL\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\sl-SI\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\sk-SK\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\ru-RU\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\ro-RO\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\quz-PE\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\pt-PT\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\pt-BR\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.401.2352.0_x64__8wekyb3d8bbwe\bs-Latn-BA\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\pl-PL\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\pa-IN\Microsoft.UI.Xaml.Phone.dll.mui,File027
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\or-IN\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\nn-NO\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\nl-NL\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\mt-MT\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\ms-MY\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\mr-IN\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\mk-MK\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\ru-RU\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\es-ES\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\en-us\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\ro-RO\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\quz-PE\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\en-GB\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\pa-IN\Microsoft.UI.Xaml.Phone.dll.mui,File027
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\mr-IN\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\or-IN\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\nn-NO\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\nb-NO\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\sq-AL\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\da-DK\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\pl-PL\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\az-Latn-AZ\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\nl-NL\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\ne-NP\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\sl-SI\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\he-IL\Microsoft.UI.Xaml.Phone.dll.mui,File027
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\bn-IN\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\de-DE\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\mt-MT\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\pt-PT\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\ms-MY\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\cy-GB\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\sr-Cyrl-BA\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\cs-CZ\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\et-EE\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\mk-MK\Microsoft.UI.Xaml.Phone.dll.mui,File160
Microsoft.UI.Xaml.Phone.dll.mui,C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\pt-BR\Microsoft.UI.Xaml.Phone.dll.mui,File160
